DATE,PERIOD,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,cloudcover (%),shortwave_radiation (W/m^2¡¤h)
2024/11/15,45,26,25,94,0,,315,1.8,,1009,,3,100,0
2024/11/15,46,26,25,94,0,,337.5,3.6,,1009,,3,100,0
2024/11/15,47,26,25,94,0,,360,5.4,,1009,,3,100,0
2024/11/15,48,26,25,94,0,,332.5,3.6,,1009,,4,100,0
2024/11/16,1,26,25,94,0,,305,1.8,,1009,,5,100,0
2024/11/16,2,26,25,94,0,,257.5,1.8,,1009,,5,100,0
2024/11/16,3,26,25,94,0,,210,1.8,,1009,,5,100,0
2024/11/16,4,25.5,25,97,0,,105,0.9,,1008.5,,5,100,0
2024/11/16,5,25,25,100,0,,0,0,,1008,,5,100,0
2024/11/16,6,25.5,24.5,94.5,0,,175,3.8,,1008,,4,97.5,0
2024/11/16,7,26,24,89,0,,350,7.6,,1008,,3,95,0
2024/11/16,8,25.5,24,91.5,0,,329.5,5.6,,1007.5,,3,97.5,0
2024/11/16,9,25,24,94,0,,309,3.6,,1007,,3,100,0
2024/11/16,10,25,24.5,97,0,,312.5,2.7,,1007,,4,100,0
2024/11/16,11,25,25,100,0,,316,1.8,,1007,,5,100,0
2024/11/16,12,25,24.5,97,0,,258,2.7,,1007,,5,100,0
2024/11/16,13,25,24,94,0,,200,3.6,,1007,,5,100,0
2024/11/16,14,25,24,94,0,,110,2.7,,1007.5,,5,100,0.5
2024/11/16,15,25,24,94,0,,20,1.8,,1008,,5,100,1
2024/11/16,16,26,24.5,91.5,0,,158.5,2.7,,1008.5,,5,100,43.5
2024/11/16,17,27,25,89,0,,297,3.6,,1009,,5,100,86
2024/11/16,18,28,25,84,0,,305.5,2.7,,1009,,5,99.5,199
2024/11/16,19,29,25,79,0,,314,1.8,,1009,,5,99,312
2024/11/16,20,29.5,24.45,74.5,0,,320.5,1.8,,1009.5,,4,99.5,323
2024/11/16,21,30,23.9,70,0,,327,1.8,,1010,,3,100,334
2024/11/16,22,30.5,23.35,66,0.1,,331.5,3.6,,1010,,5,100,372
2024/11/16,23,31,22.8,62,0.2,,336,5.4,,1010,,7,100,410
2024/11/16,24,31.5,22.45,59,0.3,,348,5.4,,1009.5,,7.5,100,322
2024/11/16,25,32,22.1,56,0.4,,360,5.4,,1009,,8,100,234
2024/11/16,26,32,22.55,57.5,7.55,,233.5,5.4,,1008.5,,8.5,100,316.5
2024/11/16,27,32,23,59,14.7,,107,5.4,,1008,,9,100,399
2024/11/16,28,29.5,24,74,8.7,,68.5,11.9,,1007.5,,9,99.5,449.5
2024/11/16,29,27,25,89,2.7,,30,18.4,,1007,,9,99,500
2024/11/16,30,26,25,94.5,1.45,,130,13.9,,1007.5,,8,99.5,614.5
2024/11/16,31,25,25,100,0.2,,230,9.4,,1008,,7,100,729
2024/11/16,32,24.5,24.5,100,0.1,,205,9.4,,1007.5,,5,100,639
2024/11/16,33,24,24,100,0,,180,9.4,,1007,,3,100,549
2024/11/16,34,24,24,100,0,,107.5,6.5,,1006.5,,3,100,438
2024/11/16,35,24,24,100,0,,35,3.6,,1006,,3,100,327
2024/11/16,36,24.5,24.5,100,0,,34.5,3.6,,1006,,3,100,245.5
2024/11/16,37,25,25,100,0,,34,3.6,,1006,,3,100,164
2024/11/16,38,25,25,100,0,,17,2.7,,1006.5,,3,100,101
2024/11/16,39,25,25,100,0,,0,1.8,,1007,,3,100,38
2024/11/16,40,25,25,100,0,,175.5,1.8,,1007.5,,3,98,19
2024/11/16,41,25,25,100,0,,351,1.8,,1008,,3,96,0
2024/11/16,42,25.5,25.5,100,0,,355.5,3.6,,1008,,3,98,0
2024/11/16,43,26,26,100,0,,360,5.4,,1008,,3,100,0
2024/11/16,44,25.5,25.5,100,0,,350,3.6,,1008.5,,3,100,0
2024/11/16,45,25,25,100,0,,340,1.8,,1009,,3,100,0
2024/11/16,46,25,25,100,0,,319.5,1.8,,1009,,4,100,0
2024/11/16,47,25,25,100,0,,299,1.8,,1009,,5,100,0
2024/11/16,48,25,25,100,0,,283,1.8,,1009,,5,100,0
2024/11/17,1,25,25,100,0,,267,1.8,,1009,,5,100,0
2024/11/17,2,25,25,100,0,,282,1.8,,1008.5,,5,100,0
2024/11/17,3,25,25,100,0,,297,1.8,,1008,,5,100,0
2024/11/17,4,25,25,100,0,,302,1.8,,1007.5,,5,100,0
2024/11/17,5,25,25,100,0,,307,1.8,,1007,,5,100,0
2024/11/17,6,25,25,100,0,,316,1.8,,1007,,5,100,0
2024/11/17,7,25,25,100,0,,325,1.8,,1007,,5,100,0
2024/11/17,8,25,25,100,0,,167.5,3.6,,1007,,4,100,0
2024/11/17,9,25,25,100,0,,10,5.4,,1007,,3,100,0
2024/11/17,10,25,25,100,0,,169.5,3.6,,1007,,3,100,0
2024/11/17,11,25,25,100,0,,329,1.8,,1007,,3,100,0
2024/11/17,12,24.5,24.5,100,0,,264.5,2.7,,1007,,3,100,0
2024/11/17,13,24,24,100,0,,200,3.6,,1007,,3,100,0
2024/11/17,14,24,24,100,0,,266,2.7,,1007,,3,100,0.5
2024/11/17,15,24,24,100,0,,332,1.8,,1007,,3,100,1
2024/11/17,16,25,24.5,97,0,,335,1.8,,1007.5,,3,100,37.5
2024/11/17,17,26,25,94,0,,338,1.8,,1008,,3,100,74
2024/11/17,18,27,25,89,0.55,,337,2.7,,1008.5,,6,100,165
2024/11/17,19,28,25,84,1.1,,336,3.6,,1009,,9,100,256
2024/11/17,20,28.5,25,81.5,0.55,,338,5.6,,1009,,6,100,315.5
2024/11/17,21,29,25,79,0,,340,7.6,,1009,,3,100,375
2024/11/17,22,30,24.95,74.5,0.1,,335,7.6,,1009,,5,99.5,530
2024/11/17,23,31,24.9,70,0.2,,330,7.6,,1009,,7,99,685
2024/11/17,24,31,24.4,68,0.25,,182,5.6,,1009,,7.5,99.5,713
2024/11/17,25,31,23.9,66,0.3,,34,3.6,,1009,,8,100,741
2024/11/17,26,28,23.95,80,0.3,,192,9.2,,1008.5,,8,100,777.5
2024/11/17,27,25,24,94,0.3,,350,14.8,,1008,,8,100,814
2024/11/17,28,25,24.5,97,0.2,,250,10.1,,1008,,7.5,100,728
2024/11/17,29,25,25,100,0.1,,150,5.4,,1008,,7,100,642
2024/11/17,30,25,24.5,97,0.55,,87,4.5,,1007.5,,8,100,451.5
2024/11/17,31,25,24,94,1,,24,3.6,,1007,,9,100,261
2024/11/17,32,25.5,24.5,94,1,,137,4.5,,1007,,9,100,360.5
2024/11/17,33,26,25,94,1,,250,5.4,,1007,,9,100,460
2024/11/17,34,26.5,25.45,94,0.5,,300,6.5,,1006.5,,6,100,427.5
2024/11/17,35,27,25.9,94,0,,350,7.6,,1006,,3,100,395
2024/11/17,36,26.5,24.95,91.5,2,,350,7.6,,1006.5,,6,100,275
2024/11/17,37,26,24,89,4,,350,7.6,,1007,,9,100,155
2024/11/17,38,26,24,89,2.1,,350,6.5,,1007,,8,100,91.5
2024/11/17,39,26,24,89,0.2,,350,5.4,,1007,,7,100,28
2024/11/17,40,26,24,89,0.1,,328,3.6,,1007.5,,5,100,14
2024/11/17,41,26,24,89,0,,306,1.8,,1008,,3,100,0
2024/11/17,42,26,24,89,0,,158,4.7,,1008,,3,100,0
2024/11/17,43,26,24,89,0,,10,7.6,,1008,,3,100,0
2024/11/17,44,26,24,89,0,,185,6.5,,1008.5,,3,100,0
2024/11/17,45,26,24,89,0,,360,5.4,,1009,,3,100,0
2024/11/17,46,26,24,89,0,,183,3.6,,1009,,3,100,0
2024/11/17,47,26,24,89,0,,6,1.8,,1009,,3,100,0
2024/11/17,48,26,24,89,0,,4,2.7,,1009,,3,100,0
2024/11/18,1,26,24,89,0,,2,3.6,,1009,,3,100,0
2024/11/18,2,26,24,89,0,,158.5,3.6,,1008.5,,3,100,0
2024/11/18,3,26,24,89,0,,315,3.6,,1008,,3,100,0
2024/11/18,4,26,24,89,0,,327.5,3.6,,1007.5,,3,100,0
2024/11/18,5,26,24,89,0,,340,3.6,,1007,,3,100,0
2024/11/18,6,25.5,24,91.5,0,,336,2.7,,1007,,3,100,0
2024/11/18,7,25,24,94,0,,332,1.8,,1007,,3,100,0
2024/11/18,8,25,24,94,0,,342,1.8,,1007,,3,100,0
2024/11/18,9,25,24,94,0,,352,1.8,,1007,,3,100,0
2024/11/18,10,25,24,94,0,,349.5,1.8,,1007,,3,100,0
2024/11/18,11,25,24,94,0,,347,1.8,,1007,,3,100,0
2024/11/18,12,25,24,94,0,,346.5,1.9,,1007,,3,100,0
2024/11/18,13,25,24,94,0,,346,2,,1007,,3,100,0
2024/11/18,14,25.5,24,91.5,0,,348,4,,1007,,3,100,0.5
2024/11/18,15,26,24,89,0,,350,6,,1007,,3,100,1
2024/11/18,16,26.5,24.5,89,0,,355,6,,1007.5,,3,100,22.5
2024/11/18,17,27,25,89,0,,360,6,,1008,,3,100,44
2024/11/18,18,27,24.55,86.5,0,,195,10.5,,1008,,3,100,107
2024/11/18,19,27,24.1,84,0,,30,15,,1008,,3,100,170
2024/11/18,20,28,24.55,81.5,0,,20,13,,1008.5,,3,100,293
2024/11/18,21,29,25,79,0,,10,11,,1009,,3,100,416
2024/11/18,22,29,24.55,77,0,,180,11,,1009,,3,100,532
2024/11/18,23,29,24.1,75,0,,350,11,,1009,,3,100,648
2024/11/18,24,29.5,24,72.5,0.8,,180,10,,1008.5,,6,100,646
2024/11/18,25,30,23.9,70,1.6,,10,9,,1008,,9,100,644
2024/11/18,26,29.5,24.45,74.5,0.9,,10,10,,1008,,8,100,632.5
2024/11/18,27,29,25,79,0.2,,10,11,,1008,,7,100,621
2024/11/18,28,29,25,79,0.1,,15,15,,1007.5,,5,100,396
2024/11/18,29,29,25,79,0,,20,19,,1007,,3,100,171
2024/11/18,30,28.5,25,81.5,0,,15,16,,1007,,3,100,381
2024/11/18,31,28,25,84,0,,10,13,,1007,,3,100,591
2024/11/18,32,27.5,24.55,84,0.2,,15,17.5,,1006.5,,5.5,100,442
2024/11/18,33,27,24.1,84,0.4,,20,22,,1006,,8,100,293
2024/11/18,34,27,24.1,84,0.4,,25,16.5,,1006.5,,8,99.5,198
2024/11/18,35,27,24.1,84,0.4,,30,11,,1007,,8,99,103
2024/11/18,36,27,24.55,86.5,0.2,,30,10,,1006.5,,5.5,99.5,126.5
2024/11/18,37,27,25,89,0,,30,9,,1006,,3,100,150
2024/11/18,38,26.5,25,91.5,0,,25,12,,1006.5,,3,98.5,90.5
2024/11/18,39,26,25,94,0,,20,15,,1007,,3,97,31
2024/11/18,40,26,24.5,91.5,0,,25,14,,1007.5,,3,98.5,15.5
2024/11/18,41,26,24,89,0,,30,13,,1008,,3,100,0
2024/11/18,42,26,24,89,0,,25,12,,1008.5,,3,100,0
2024/11/18,43,26,24,89,0,,20,11,,1009,,3,100,0
2024/11/18,44,26,24.5,91.5,0.25,,190,8.5,,1009,,5.5,100,0
2024/11/18,45,26,25,94,0.5,,360,6,,1009,,8,100,0
2024/11/18,46,26,25,94,0.6,,205,5,,1009,,8,100,0
2024/11/18,47,26,25,94,0.7,,50,4,,1009,,8,100,0
2024/11/18,48,26,25,94,1.25,,195,5,,1009,,8.5,100,0
2024/11/19,1,26,25,94,1.8,,340,6,,1009,,9,100,0
2024/11/19,2,26,25,94,2.2,,339.5,5,,1009,,9,100,0
2024/11/19,3,26,25,94,2.6,,339,4,,1009,,9,100,0
2024/11/19,4,26,25,94,1.7,,334.5,5,,1009,,8.5,100,0
2024/11/19,5,26,25,94,0.8,,330,6,,1009,,8,100,0
2024/11/19,6,26,24.5,91.5,0.65,,330,6,,1008.5,,8,100,0
2024/11/19,7,26,24,89,0.5,,330,6,,1008,,8,100,0
2024/11/19,8,25.5,24,91.5,0.8,,335,4,,1008,,8.5,100,0
2024/11/19,9,25,24,94,1.1,,340,2,,1008,,9,100,0
2024/11/19,10,25,24,94,0.55,,341,2,,1007.5,,7,100,0
2024/11/19,11,25,24,94,0,,342,2,,1007,,5,100,0
2024/11/19,12,25,24.5,97,0.5,,350,2,,1007.5,,7,100,0
2024/11/19,13,25,25,100,1,,358,2,,1008,,9,100,0
2024/11/19,14,25,25,100,0.7,,347,3,,1008,,8.5,100,0
2024/11/19,15,25,25,100,0.4,,336,4,,1008,,8,100,0
2024/11/19,16,25,25,100,1.5,,327.5,4,,1008.5,,8.5,100,18
2024/11/19,17,25,25,100,2.6,,319,4,,1009,,9,100,36
2024/11/19,18,25.5,25,97,1.95,,315.5,3,,1009.5,,9,100,64.5
2024/11/19,19,26,25,94,1.3,,312,2,,1010,,9,100,93
2024/11/19,20,26.5,25,91.5,1.55,,171,4,,1009.5,,9,100,131.5
2024/11/19,21,27,25,89,1.8,,30,6,,1009,,9,100,170
2024/11/19,22,27,25,89,1.55,,30,6.5,,1009.5,,9,100,242.5
2024/11/19,23,27,25,89,1.3,,30,7,,1010,,9,100,315
2024/11/19,24,27,25,89,1.6,,35,9,,1010,,9,100,261.5
2024/11/19,25,27,25,89,1.9,,40,11,,1010,,9,100,208
2024/11/19,26,27.5,25,86.5,1.55,,200,10,,1009.5,,9,100,205.5
2024/11/19,27,28,25,84,1.2,,360,9,,1009,,9,100,203
2024/11/19,28,28,25,84,0.9,,350,7.5,,1008.5,,8.5,100,205
2024/11/19,29,28,25,84,0.6,,340,6,,1008,,8,100,207
2024/11/19,30,28.5,25,81.5,0.4,,340,6,,1007.5,,7.5,100,179
2024/11/19,31,29,25,79,0.2,,340,6,,1007,,7,100,151
2024/11/19,32,28,25,84,1.2,,190,9.5,,1007,,8,100,221.5
2024/11/19,33,27,25,89,2.2,,40,13,,1007,,9,100,292
2024/11/19,34,26.5,24.5,89,1.45,,30,11,,1007,,8.5,100,209
2024/11/19,35,26,24,89,0.7,,20,9,,1007,,8,100,126
2024/11/19,36,26,24.5,91.5,0.6,,29.5,6.5,,1007,,8,100,130
2024/11/19,37,26,25,94,0.5,,39,4,,1007,,8,100,134
2024/11/19,38,26,25,94,0.75,,39,10.8,,1007,,8.5,100,79.5
2024/11/19,39,26,25,94,1,,39,17.6,,1007,,9,100,25
2024/11/19,40,26,25,94,0.85,,119.5,10.8,,1007,,8.5,100,12.5
2024/11/19,41,26,25,94,0.7,,200,4,,1007,,8,100,0
2024/11/19,42,26,25,94,0.5,,268,4,,1007.5,,8,100,0
2024/11/19,43,26,25,94,0.3,,336,4,,1008,,8,100,0
2024/11/19,44,26,25,94,0.25,,173,5,,1008.5,,7.5,100,0
2024/11/19,45,26,25,94,0.2,,10,6,,1009,,7,100,0
2024/11/19,46,26,25,94,0.3,,163.5,4,,1009,,7.5,100,0
2024/11/19,47,26,25,94,0.4,,317,2,,1009,,8,100,0
2024/11/19,48,26,25,94,0.95,,310,3,,1009,,8.5,100,0
2024/11/20,1,26,25,94,1.5,,303,4,,1009,,9,100,0
2024/11/20,2,26,25,94,1.35,,301,4,,1009,,9,100,0
2024/11/20,3,26,25,94,1.2,,299,4,,1009,,9,100,0
2024/11/20,4,26,25,94,1.2,,298.5,3,,1008.5,,9,99.5,0
2024/11/20,5,26,25,94,1.2,,298,2,,1008,,9,99,0
2024/11/20,6,26,25,94,0.6,,301.5,2,,1008,,7,99.5,0
2024/11/20,7,26,25,94,0,,305,2,,1008,,5,100,0
2024/11/20,8,25.5,25,97,0,,305,2,,1007.5,,5,100,0
2024/11/20,9,25,25,100,0,,305,2,,1007,,5,100,0
2024/11/20,10,25.5,24.5,94.5,0,,312,3,,1007,,5,100,0
2024/11/20,11,26,24,89,0,,319,4,,1007,,5,100,0
2024/11/20,12,25.5,24,91.5,0.15,,164.5,5,,1007.5,,6.5,100,0
2024/11/20,13,25,24,94,0.3,,10,6,,1008,,8,100,0
2024/11/20,14,25,24,94,0.4,,10,5,,1008,,8,100,0.5
2024/11/20,15,25,24,94,0.5,,10,4,,1008,,8,100,1
2024/11/20,16,25.5,24,91.5,1.45,,15,4,,1008,,8.5,100,12.5
2024/11/20,17,26,24,89,2.4,,20,4,,1008,,9,100,24
2024/11/20,18,26,24.5,91.5,1.65,,175,5,,1008.5,,8.5,100,49
2024/11/20,19,26,25,94,0.9,,330,6,,1009,,8,100,74
2024/11/20,20,26,25,94,0.95,,335,6.5,,1009.5,,8.5,100,91.5
2024/11/20,21,26,25,94,1,,340,7,,1010,,9,100,109
2024/11/20,22,26.5,25,91.5,0.65,,335,6.5,,1010,,8.5,100,236
2024/11/20,23,27,25,89,0.3,,330,6,,1010,,8,100,363
2024/11/20,24,27,25,89,0.25,,345,7.5,,1009.5,,7.5,100,291
2024/11/20,25,27,25,89,0.2,,360,9,,1009,,7,100,219
2024/11/20,26,27.5,25,86.5,0.2,,190,12,,1008.5,,7,100,372.5
2024/11/20,27,28,25,84,0.2,,20,15,,1008,,7,100,526
2024/11/20,28,27.5,24.55,84,1.9,,20,13,,1008,,8,100,488.5
2024/11/20,29,27,24.1,84,3.6,,20,11,,1008,,9,100,451
2024/11/20,30,27,24.55,86.5,3.4,,20,13,,1007,,9,100,375.5
2024/11/20,31,27,25,89,3.2,,20,15,,1006,,9,100,300
2024/11/20,32,27,25,89,2.9,,15,13,,1006,,9,96,377.5
2024/11/20,33,27,25,89,2.6,,10,11,,1006,,9,92,455
2024/11/20,34,27.5,24.5,84,1.55,,10,14,,1006,,8.5,94.5,404.5
2024/11/20,35,28,24,79,0.5,,10,17,,1006,,8,97,354
2024/11/20,36,27.5,24.05,81.5,0.7,,15,17,,1006,,8,98,221.5
2024/11/20,37,27,24.1,84,0.9,,20,17,,1006,,8,99,89
2024/11/20,38,26.5,24.05,86.5,0.45,,25,16,,1006.5,,5.5,99.5,63
2024/11/20,39,26,24,89,0,,30,15,,1007,,3,100,37
2024/11/20,40,26,24,89,0,,190,10.5,,1007,,3,100,18.5
2024/11/20,41,26,24,89,0,,350,6,,1007,,3,100,0
2024/11/20,42,26,24.5,91.5,0,,355,5,,1007,,3,100,0
2024/11/20,43,26,25,94,0,,360,4,,1007,,3,100,0
2024/11/20,44,26,25,94,0,,343.5,4,,1007.5,,3,100,0
2024/11/20,45,26,25,94,0,,327,4,,1008,,3,100,0
2024/11/20,46,26,25,94,0,,343.5,5,,1008,,3,100,0
2024/11/20,47,26,25,94,0,,360,6,,1008,,3,100,0
2024/11/20,48,26,25,94,0,,354,4,,1008,,3,100,0
2024/11/21,1,26,25,94,0,,348,2,,1008,,3,100,0
2024/11/21,2,25.5,24.5,94,0,,199,2,,1008,,3,100,0
2024/11/21,3,25,24,94,0,,50,2,,1008,,3,100,0
2024/11/21,4,25,24,94,0,,110,2,,1007.5,,3,100,0
2024/11/21,5,25,24,94,0,,170,2,,1007,,3,100,0
2024/11/21,6,25,24,94,0,,210,2,,1007,,3,100,0
2024/11/21,7,25,24,94,0,,250,2,,1007,,3,100,0
2024/11/21,8,25,24.5,97,0.1,,135,5.5,,1006.5,,5,100,0
2024/11/21,9,25,25,100,0.2,,20,9,,1006,,7,100,0
2024/11/21,10,25,24.5,97,0.15,,152.5,8.45,,1006,,7,100,0
2024/11/21,11,25,24,94,0.1,,285,7.9,,1006,,7,100,0
2024/11/21,12,24.5,24,97,0.05,,291,8.8,,1006,,6,100,0
2024/11/21,13,24,24,100,0,,297,9.7,,1006,,5,100,0
2024/11/21,14,24,24,100,0,,248.5,5.85,,1006.5,,5,100,0.5
2024/11/21,15,24,24,100,0,,200,2,,1007,,5,100,1
2024/11/21,16,25,24.5,97,0,,242,2,,1007,,5,100,23.5
2024/11/21,17,26,25,94,0,,284,2,,1007,,5,100,46
2024/11/21,18,27,24.5,86.5,0,,322,4,,1007.5,,5,91.5,158
2024/11/21,19,28,24,79,0,,360,6,,1008,,5,83,270
2024/11/21,20,28.5,24.5,79,0,,355,6.5,,1008.5,,4,83,395.5
2024/11/21,21,29,25,79,0,,350,7,,1009,,3,83,521
2024/11/21,22,29.5,24.45,74.5,0,,340,7,,1009,,3,91.5,618.5
2024/11/21,23,30,23.9,70,0,,330,7,,1009,,3,100,716
2024/11/21,24,30.5,24.5,70.5,0.05,,185,7,,1008.5,,5,100,689
2024/11/21,25,31,25.1,71,0.1,,40,7,,1008,,7,100,662
2024/11/21,26,31.5,24.6,67,4.55,,77.5,7,,1007.5,,8,99.5,596.5
2024/11/21,27,32,24.1,63,9,,115,7,,1007,,9,99,531
2024/11/21,28,31.5,24,64.5,4.7,,92.5,11,,1006.5,,8.5,99.5,385.5
2024/11/21,29,31,23.9,66,0.4,,70,15,,1006,,8,100,240
2024/11/21,30,30,24.45,72.5,3.5,,135,15,,1005.5,,8.5,100,295
2024/11/21,31,29,25,79,6.6,,200,15,,1005,,9,100,350
2024/11/21,32,29.5,25.05,77,3.95,,165,13,,1005,,9,100,359.5
2024/11/21,33,30,25.1,75,1.3,,130,11,,1005,,9,100,369
2024/11/21,34,28.5,24.6,79.5,0.65,,145,8.5,,1005,,6,100,286.5
2024/11/21,35,27,24.1,84,0,,160,6,,1005,,3,100,204
2024/11/21,36,26.5,24.05,86.5,0,,205,6.5,,1005.5,,3,100,171.5
2024/11/21,37,26,24,89,0,,250,7,,1006,,3,100,139
2024/11/21,38,26,24,89,0,,304.5,5.5,,1006,,3,100,85
2024/11/21,39,26,24,89,0,,359,4,,1006,,3,100,31
2024/11/21,40,26,24,89,0,,349,3,,1006.5,,3,100,15.5
2024/11/21,41,26,24,89,0,,339,2,,1007,,3,100,0
2024/11/21,42,26,24,89,0.15,,311.5,3.7,,1007.5,,5.5,100,0
2024/11/21,43,26,24,89,0.3,,284,5.4,,1008,,8,100,0
2024/11/21,44,26,24.5,91.5,0.25,,293,3.7,,1008.5,,7.5,100,0
2024/11/21,45,26,25,94,0.2,,302,2,,1009,,7,100,0
2024/11/21,46,26,25,94,0.1,,316,2,,1009,,5,100,0
2024/11/21,47,26,25,94,0,,330,2,,1009,,3,100,0
2024/11/21,48,26,25,94,0,,333,2,,1009,,4,100,0
2024/11/22,1,26,25,94,0,,336,2,,1009,,5,100,0
2024/11/22,2,26,25,94,0,,326,4.25,,1009,,5,100,0
2024/11/22,3,26,25,94,0,,316,6.5,,1009,,5,100,0
2024/11/22,4,26,25,94,0,,315.5,4.25,,1008.5,,5,100,0
2024/11/22,5,26,25,94,0,,315,2,,1008,,5,100,0
2024/11/22,6,25.5,25,97,0,,335,2,,1007.5,,5,100,0
2024/11/22,7,25,25,100,0,,355,2,,1007,,5,100,0
2024/11/22,8,25,24.5,97,0,,182.5,4,,1007,,4,100,0
2024/11/22,9,25,24,94,0,,10,6,,1007,,3,100,0
2024/11/22,10,25,24.5,97,0,,110,5,,1007,,3,100,0
2024/11/22,11,25,25,100,0,,210,4,,1007,,3,100,0
2024/11/22,12,25,25,100,0,,244,2.9,,1007,,3,100,0
2024/11/22,13,25,25,100,0,,278,1.8,,1007,,3,100,0
2024/11/22,14,25.5,25,97,0,,144,3.6,,1007,,4,100,0.5
2024/11/22,15,26,25,94,0,,10,5.4,,1007,,5,100,1
2024/11/22,16,26.5,24.55,89,0,,162.5,4.5,,1007.5,,5,100,26
2024/11/22,17,27,24.1,84,0,,315,3.6,,1008,,5,100,51
2024/11/22,18,27.5,24.55,84,0,,327.5,5.6,,1008.5,,5,100,140.5
2024/11/22,19,28,25,84,0,,340,7.6,,1009,,5,100,230
2024/11/22,20,28.5,25,81.5,0,,171.5,7.6,,1009,,4,100,284.5
2024/11/22,21,29,25,79,0,,3,7.6,,1009,,3,100,339
2024/11/22,22,29.5,25.45,79,0,,176.5,8.5,,1009,,3,100,403
2024/11/22,23,30,25.9,79,0,,350,9.4,,1009,,3,100,467
2024/11/22,24,30.5,24.9,72.5,0,,345,8.5,,1008.5,,3,100,480.5
2024/11/22,25,31,23.9,66,0,,340,7.6,,1008,,3,100,494
2024/11/22,26,31.5,24,64.5,0,,204,6.5,,1007.5,,3,100,549.5
2024/11/22,27,32,24.1,63,0,,68,5.4,,1007,,3,100,605
2024/11/22,28,30.5,24.55,71,2.65,,59,13.85,,1006.5,,6,100,471
2024/11/22,29,29,25,79,5.3,,50,22.3,,1006,,9,100,337
2024/11/22,30,27.5,25,86.5,3.55,,80,19.45,,1006,,9,100,320.5
2024/11/22,31,26,25,94,1.8,,110,16.6,,1006,,9,100,304
2024/11/22,32,25,24.5,97,0.95,,150,11,,1006,,8,100,390
2024/11/22,33,24,24,100,0.1,,190,5.4,,1006,,7,100,476
2024/11/22,34,24,24,100,0.05,,175,5.4,,1006,,5,100,361.5
2024/11/22,35,24,24,100,0,,160,5.4,,1006,,3,100,247
2024/11/22,36,24.5,24.5,100,0,,100,4.5,,1006.5,,3,100,170
2024/11/22,37,25,25,100,0,,40,3.6,,1007,,3,100,93
2024/11/22,38,25,24.5,97,0,,50,5.6,,1007.5,,3,100,60
2024/11/22,39,25,24,94,0,,60,7.6,,1008,,3,100,27
2024/11/22,40,25,24.5,97,0,,203.5,4.7,,1008,,3,100,13.5
2024/11/22,41,25,25,100,0,,347,1.8,,1008,,3,100,0
2024/11/22,42,25,25,100,0,,339,2.7,,1008.5,,3,100,0
2024/11/22,43,25,25,100,0,,331,3.6,,1009,,3,100,0
2024/11/22,44,25,25,100,0,,180.5,10.1,,1009.5,,3,100,0
2024/11/22,45,25,25,100,0,,30,16.6,,1010,,3,100,0
2024/11/22,46,25,24.5,97,0,,30,13.9,,1010,,3,100,0
2024/11/22,47,25,24,94,0,,30,11.2,,1010,,3,100,0
2024/11/22,48,25,24,94,0,,195,10.3,,1010,,3,100,0
2024/11/23,1,25,24,94,0,,360,9.4,,1010,,3,100,0
2024/11/23,2,25,24,94,0.25,,355,8.5,,1009,,5.5,100,0
2024/11/23,3,25,24,94,0.5,,350,7.6,,1008,,8,100,0
2024/11/23,4,25,24,94,0.5,,180,8.5,,1007.5,,8,100,0
2024/11/23,5,25,24,94,0.5,,10,9.4,,1007,,8,100,0
2024/11/23,6,24.5,24,97,0.35,,160,6.5,,1007,,7.5,100,0
2024/11/23,7,24,24,100,0.2,,310,3.6,,1007,,7,100,0
2024/11/23,8,24,24,100,0.1,,210,3.6,,1006.5,,5,100,0
2024/11/23,9,24,24,100,0,,110,3.6,,1006,,3,100,0
2024/11/23,10,24,24,100,0,,218,3.6,,1006,,4,100,0
2024/11/23,11,24,24,100,0,,326,3.6,,1006,,5,100,0
2024/11/23,12,24,24,100,0,,315,2.7,,1006.5,,4,100,0
2024/11/23,13,24,24,100,0,,304,1.8,,1007,,3,100,0
2024/11/23,14,24,24,100,0,,315.5,1.8,,1007.5,,3,100,0.5
2024/11/23,15,24,24,100,0,,327,1.8,,1008,,3,100,1
2024/11/23,16,24.5,24.5,100,0,,163.5,0.9,,1008.5,,3,99,45.5
2024/11/23,17,25,25,100,0,,0,0,,1009,,3,98,90
2024/11/23,18,26,24.55,92,0,,166.5,0.9,,1009.5,,3,97,188
2024/11/23,19,27,24.1,84,0,,333,1.8,,1010,,3,96,286
2024/11/23,20,27.5,24.55,84,0,,331.5,3.6,,1010,,3,97.5,416.5
2024/11/23,21,28,25,84,0,,330,5.4,,1010,,3,99,547
2024/11/23,22,28.5,25,81.5,0.05,,335,5.4,,1010,,10,99,621
2024/11/23,23,29,25,79,0.1,,340,5.4,,1010,,17,99,695
2024/11/23,24,30,24.95,74.5,0.15,,335,7.4,,1009.5,,12,99.5,764.5
2024/11/23,25,31,24.9,70,0.2,,330,9.4,,1009,,7,100,834
2024/11/23,26,31,24.9,70,1.65,,175,9.4,,1008.5,,8,100,773
2024/11/23,27,31,24.9,70,3.1,,20,9.4,,1008,,9,100,712
2024/11/23,28,30,24.95,74.5,1.65,,35,11.2,,1007.5,,8,98.5,678
2024/11/23,29,29,25,79,0.2,,50,13,,1007,,7,97,644
2024/11/23,30,30,24.95,74.5,0.2,,60,11.2,,1006.5,,7,97,735.5
